date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:48:16	67885/67885	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:15%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=9	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-9.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:18	67742/67742	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:17%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=10	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-10.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:20	59101/59101	---M-Z	200	added ('OK')	text/html	date:Sun,%2018%20Jun%202023%2007:48:19%20GMT	https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html&p=35	D:/View/Fruit/fruit/minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm-11.html	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:25	800023/800023	---M--	200	added ('OK')	image/jpeg	etag:%22c3517-5f6e837a2ff88%22	http://minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90319-9006.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z4180524069512212d9c2dc00673179a3b3e16534e24e90319-9006.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:25	306709/306709	---M--	200	added ('OK')	image/jpeg	etag:%224ae15-5fdfc22db7571%22	https://minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-35.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-35.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:48:25	43034/43034	---M--	200	added ('OK')	text/css	etag:%22a81a-5e4d810a6f7c0%22	http://minhphuongfruit.com/style.css?v=1687056909	D:/View/Fruit/fruit/minhphuongfruit.com/style451a.css	(from https://minhphuongfruit.com/san-pham/mang-cau-dai-na-dai-dai-loan.html)
14:48:27	377794/377794	---M--	200	added ('OK')	image/jpeg	etag:%225c3c2-5fdfc184b3ba1%22	https://minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-37.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/images/z4180524069512_212d9c2dc00673179a3b3e16534e24e9-03-37.jpg	(from https://minhphuongfruit.com/san-pham/dua-le-vang-han-quoc-suyane-farm.html)
14:51:13	1058542/1058542	---M--	200	added ('OK')	image/jpeg	etag:%221026ee-5f631fa413d3a%22	http://minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa1319-9618.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa1319-9618.jpg	(from https://minhphuongfruit.com/san-pham/mang-cau-dai-na-dai-dai-loan.html)
14:52:11	1425382/1425382	---M--	200	added ('OK')	image/jpeg	etag:%2215bfe6-5ef24fa3212c0%22	http://minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa0321-8801.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa0321-8801.jpg	(from https://minhphuongfruit.com/san-pham/mang-cau-dai-na-dai-dai-loan.html)
14:52:36	1597857/1597857	---M--	200	added ('OK')	image/jpeg	etag:%221861a1-5f631fa42d37a%22	http://minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa1321-9038.jpg	D:/View/Fruit/fruit/minhphuongfruit.com/upload/hinhthem/z393798109935978c93850cfac09e6a34676241a595faa1321-9038.jpg	(from https://minhphuongfruit.com/san-pham/mang-cau-dai-na-dai-dai-loan.html)
